t f1 f2 f3 f4 Fsum x y Area del_D del_Fsum abs_delFsum (del_Fsum)(del_D) (abs_del_Fsum)(del_D) sum_abs_del_f (sum_abs_del_f)(del_D)
492.16 7 1 12 51 71 0.08873239 -0.10845070 0.00000503 0.00952894 -1 1 -0.00952894 0.00952894 5 0.04764471
492.18 6 -1 9 47 61 0.10327869 -0.11704918 0.00002356 0.01689759 -10 10 -0.16897588 0.16897588 10 0.16897588
492.20 7 0 10 51 68 0.09882353 -0.11117647 0.00000638 0.00737137 7 7 0.05159962 0.05159962 7 0.05159962
492.22 10 2 12 56 80 0.09100000 -0.09800000 0.00000721 0.01532407 12 12 0.18388879 0.18388879 12 0.18388879
492.24 7 1 9 47 64 0.09625000 -0.10500000 0.00001142 0.00875000 -16 16 -0.14000000 0.14000000 16 0.14000000
492.26 7 1 8 43 59 0.09728814 -0.10203390 0.00000761 0.00314253 -5 5 -0.01571264 0.01571264 5 0.01571264
492.28 5 1 10 44 60 0.08866667 -0.11200000 0.00001752 0.01317774 1 1 0.01317774 0.01317774 5 0.06588871
492.30 7 1 11 48 67 0.08985075 -0.10656716 0.00000893 0.00556037 7 7 0.03892261 0.03892261 7 0.03892261
492.32 8 3 10 50 71 0.08873239 -0.09661972 0.00004479 0.01001011 4 4 0.04004046 0.04004046 6 0.06006069
492.34 7 0 10 52 69 0.09942029 -0.11159420 0.00001045 0.01839745 -2 2 -0.03679491 0.03679491 6 0.11038472
492.36 9 1 11 51 72 0.09333333 -0.10111111 0.00009302 0.01212214 3 3 0.03636642 0.03636642 5 0.06061069
492.38 4 2 10 41 57 0.08105263 -0.11052632 0.00002397 0.01547455 -15 15 -0.23211826 0.23211826 17 0.26306736
492.40 6 1 8 40 55 0.09418182 -0.10436364 0.00000842 0.01450359 -2 2 -0.02900718 0.02900718 6 0.08702155
492.42 5 1 8 35 49 0.08857143 -0.10571429 0.00000121 0.00577068 -6 6 -0.03462407 0.03462407 6 0.03462407
492.44 5 1 7 35 48 0.09333333 -0.10500000 0.00000952 0.00481518 -1 1 -0.00481518 0.00481518 1 0.00481518
492.46 8 1 8 46 63 0.10000000 -0.10000000 0.00004537 0.00833333 15 15 0.12500000 0.12500000 15 0.12500000
492.48 7 0 10 55 72 0.10111111 -0.11277778 0.00001161 0.01282600 9 9 0.11543396 0.11543396 13 0.16673795
492.50 7 1 8 51 67 0.10238806 -0.10656716 0.00001402 0.00634053 -5 5 -0.03170265 0.03170265 7 0.04438371
492.52 8 1 8 45 62 0.09935484 -0.09935484 0.00002141 0.00782420 -5 5 -0.03912099 0.03912099 7 0.05476938
492.54 5 1 7 39 52 0.09692308 -0.10769231 0.00006632 0.00868486 -10 10 -0.08684864 0.08684864 10 0.08684864
492.56 4 2 7 31 44 0.08272727 -0.10181818 0.00005410 0.01536314 -8 8 -0.12290516 0.12290516 10 0.15363145
492.58 4 -1 6 29 38 0.10315789 -0.11789474 0.00018075 0.02599742 -6 6 -0.15598453 0.15598453 6 0.15598453
492.60 5 -1 13 45 62 0.08580645 -0.12193548 0.00016920 0.01781573 24 24 0.42757751 0.42757751 24 0.42757751
492.62 5 4 12 50 71 0.07690141 -0.10450704 0.00007391 0.01957167 9 9 0.17614505 0.17614505 11 0.21528840
492.64 5 2 12 61 80 0.09100000 -0.11550000 0.00000188 0.01787779 9 9 0.16090012 0.16090012 13 0.23241128
492.66 6 2 13 56 77 0.08545455 -0.11090909 0.00003843 0.00719920 -3 3 -0.02159761 0.02159761 7 0.05039442
492.68 3 -1 10 39 51 0.09058824 -0.12901961 0.00009457 0.01882407 -26 26 -0.48942581 0.48942581 26 0.48942581
492.70 6 0 9 42 57 0.09578947 -0.11052632 0.00002440 0.01921080 6 6 0.11526478 0.11526478 8 0.15368638
492.72 5 0 11 47 63 0.09111111 -0.11777778 0.00008139 0.00862965 6 6 0.05177787 0.05177787 8 0.06903716
492.74 6 3 12 47 68 0.07823529 -0.10294118 0.00001220 0.01964463 5 5 0.09822314 0.09822314 5 0.09822314
492.76 7 2 13 50 72 0.08166667 -0.10500000 0.00000135 0.00400163 4 4 0.01600653 0.01600653 6 0.02400980
492.78 6 1 11 53 71 0.09267606 -0.11239437 0.00000032 0.01326210 -1 1 -0.01326210 0.01326210 7 0.09283470
492.80 7 0 12 53 72 0.09333333 -0.11277778 0.00000186 0.00076093 1 1 0.00076093 0.00076093 3 0.00228280
492.82 7 2 11 50 70 0.08800000 -0.10400000 0.00003337 0.01027102 -2 2 -0.02054204 0.02054204 6 0.06162611
492.84 5 1 11 45 62 0.08580645 -0.11290323 0.00004742 0.00916946 -8 8 -0.07335572 0.07335572 8 0.07335572
492.86 6 0 10 48 64 0.09625000 -0.11375000 0.00004453 0.01047782 2 2 0.02095564 0.02095564 6 0.06286693
492.88 5 -1 11 48 63 0.09555556 -0.12222222 0.00002384 0.00850064 -1 1 -0.00850064 0.00850064 3 0.02550191
492.90 5 0 11 46 62 0.09032258 -0.11741935 0.00001427 0.00710293 -1 1 -0.00710293 0.00710293 3 0.02130878
492.92 6 1 11 46 64 0.08750000 -0.10937500 0.00002377 0.00852517 2 2 0.01705035 0.01705035 2 0.01705035
492.94 4 2 11 47 64 0.08312500 -0.11375000 0.00002377 0.00618718 0 0 0.00000000 0.00000000 4 0.02474874
492.96 5 1 12 46 64 0.08312500 -0.11375000 0.00002377 0.00000000 0 0 0.00000000 0.00000000 4 0.00000000
492.98 5 1 10 49 65 0.09261538 -0.11415385 0.00002076 0.00949897 1 1 0.00949897 0.00949897 5 0.04749487
493.00 4 1 12 47 64 0.08312500 -0.11812500 0.00008621 0.01028773 -1 1 -0.01028773 0.01028773 5 0.05143867
493.02 6 3 12 46 67 0.07731343 -0.10238806 0.00001859 0.01677574 3 3 0.05032723 0.05032723 5 0.08387872
493.04 5 1 11 42 59 0.08305085 -0.11152542 0.00000142 0.01078932 -8 8 -0.08631453 0.08631453 8 0.08631453
493.06 5 0 12 46 63 0.08666667 -0.11777778 0.00004301 0.00722261 4 4 0.02889044 0.02889044 6 0.04333565
493.08 5 0 9 50 64 0.10062500 -0.11812500 0.00002632 0.01396265 1 1 0.01396265 0.01396265 7 0.09773856
493.10 6 0 11 48 65 0.09261538 -0.11415385 0.00000842 0.00894002 1 1 0.00894002 0.00894002 5 0.04470011
493.12 5 2 12 47 66 0.08060606 -0.11030303 0.00001885 0.01261161 1 1 0.01261161 0.01261161 5 0.06305804
493.14 6 1 11 46 64 0.08750000 -0.10937500 0.00001462 0.00695612 -2 2 -0.01391225 0.01391225 4 0.02782449
493.16 5 1 13 47 66 0.08060606 -0.11454545 0.00005362 0.00861742 2 2 0.01723485 0.01723485 4 0.03446970
493.18 4 0 11 48 63 0.09111111 -0.12222222 0.00002859 0.01301110 -3 3 -0.03903331 0.03903331 5 0.06505552
493.20 5 1 11 45 62 0.08580645 -0.11290323 0.00000031 0.01072302 -1 1 -0.01072302 0.01072302 5 0.05361509
493.22 6 1 12 46 65 0.08400000 -0.10984615 0.00000093 0.00355091 3 3 0.01065273 0.01065273 3 0.01065273
493.24 5 1 11 46 63 0.08666667 -0.11333333 0.00000093 0.00438994 -2 2 -0.00877987 0.00877987 2 0.00877987
493.26 6 1 12 46 65 0.08400000 -0.10984615 0.00000177 0.00438994 2 2 0.00877987 0.00877987 2 0.00877987
493.28 5 1 11 48 65 0.08830769 -0.11415385 0.00000084 0.00609200 0 0 0.00000000 0.00000000 4 0.02436799
493.30 5 1 11 49 66 0.08909091 -0.11454545 0.00000152 0.00087566 1 1 0.00087566 0.00087566 1 0.00087566
493.32 7 2 14 49 72 0.07777778 -0.10500000 0.00000079 0.01480212 6 6 0.08881270 0.08881270 6 0.08881270
493.34 5 2 11 45 63 0.08222222 -0.10888889 0.00000641 0.00590564 -9 9 -0.05315073 0.05315073 9 0.05315073
493.36 4 1 10 43 58 0.08689655 -0.11586207 0.00000966 0.00839491 -5 5 -0.04197457 0.04197457 5 0.04197457
493.38 5 -1 11 45 60 0.09333333 -0.12133333 0.00001024 0.00844789 2 2 0.01689579 0.01689579 6 0.05068736
493.40 5 1 11 49 66 0.08909091 -0.11454545 0.00000377 0.00800459 6 6 0.04802754 0.04802754 6 0.04802754
493.42 6 1 11 45 63 0.08666667 -0.10888889 0.00000539 0.00615416 -3 3 -0.01846248 0.01846248 5 0.03077080
493.44 5 1 11 46 63 0.08666667 -0.11333333 0.00001294 0.00444444 0 0 0.00000000 0.00000000 2 0.00888889
493.46 6 2 13 50 71 0.08084507 -0.10845070 0.00000619 0.00759810 8 8 0.06078476 0.06078476 8 0.06078476
493.48 5 1 12 50 68 0.08647059 -0.11529412 0.00003373 0.00885882 -3 3 -0.02657647 0.02657647 3 0.02657647
493.50 7 1 11 46 65 0.08830769 -0.10553846 0.00004884 0.00992712 -3 3 -0.02978137 0.02978137 7 0.06948986
493.52 6 1 14 46 67 0.07731343 -0.11074627 0.00001246 0.01216532 2 2 0.02433064 0.02433064 4 0.04866128
493.54 6 1 12 46 65 0.08400000 -0.10984615 0.00001440 0.00674688 -2 2 -0.01349376 0.01349376 2 0.01349376
493.56 5 1 12 47 65 0.08400000 -0.11415385 0.00000754 0.00430769 0 0 0.00000000 0.00000000 2 0.00861538
493.58 5 1 11 47 64 0.08750000 -0.11375000 0.00000677 0.00352322 -1 1 -0.00352322 0.00352322 1 0.00352322
493.60 7 0 11 46 64 0.09187500 -0.10937500 0.00002885 0.00618718 0 0 0.00000000 0.00000000 4 0.02474874
493.62 6 2 12 47 67 0.08149254 -0.10656716 0.00002272 0.01075544 3 3 0.03226632 0.03226632 5 0.05377720
493.64 5 2 12 49 68 0.08235294 -0.11117647 0.00002272 0.00468892 1 1 0.00468892 0.00468892 3 0.01406677
493.66 6 1 13 48 68 0.08235294 -0.11117647 0.00002272 0.00000000 0 0 0.00000000 0.00000000 4 0.00000000
493.68 5 2 10 46 63 0.08666667 -0.10888889 0.00000058 0.00488275 -5 5 -0.02441376 0.02441376 7 0.03417926
493.70 5 1 13 44 63 0.07777778 -0.11333333 0.00000058 0.00993808 0 0 0.00000000 0.00000000 6 0.05962848
493.72 6 1 11 45 63 0.08666667 -0.10888889 0.00001124 0.00993808 0 0 0.00000000 0.00000000 4 0.03975232
493.74 5 2 12 46 65 0.07969231 -0.10984615 0.00003417 0.00703975 2 2 0.01407949 0.01407949 4 0.02815899
493.76 5 0 12 48 65 0.08830769 -0.11846154 0.00001856 0.01218399 0 0 0.00000000 0.00000000 4 0.04873598
493.78 6 -1 12 48 65 0.09261538 -0.11846154 0.00001569 0.00430769 0 0 0.00000000 0.00000000 2 0.00861538
493.80 6 1 12 49 68 0.08647059 -0.11117647 0.00000981 0.00953052 3 3 0.02859155 0.02859155 3 0.02859155
493.82 6 2 11 47 66 0.08484848 -0.10606061 0.00000409 0.00536687 -2 2 -0.01073374 0.01073374 4 0.02146748
493.84 6 1 11 46 64 0.08750000 -0.10937500 0.00000141 0.00424450 -2 2 -0.00848899 0.00848899 2 0.00848899
493.86 6 1 11 48 66 0.08909091 -0.11030303 0.00000147 0.00184180 2 2 0.00368360 0.00368360 2 0.00368360
493.88 6 0 11 46 63 0.09111111 -0.11333333 0.00000076 0.00364197 -3 3 -0.01092591 0.01092591 3 0.01092591
493.90 6 0 11 45 62 0.09032258 -0.11290323 0.00000110 0.00089821 -1 1 -0.00089821 0.00089821 1 0.00089821
493.92 5 2 12 45 64 0.07875000 -0.10937500 0.00001626 0.01209847 2 2 0.02419694 0.02419694 4 0.04839388
493.94 5 3 12 45 65 0.07538462 -0.10553846 0.00001097 0.00510341 1 1 0.00510341 0.00510341 1 0.00510341
493.96 6 1 12 48 67 0.08567164 -0.11074627 0.00002131 0.01153014 2 2 0.02306028 0.02306028 6 0.06918085
493.98 6 0 13 49 68 0.08647059 -0.11529412 0.00000463 0.00461749 1 1 0.00461749 0.00461749 3 0.01385248
494.00 6 0 12 47 65 0.08830769 -0.11415385 0.00001761 0.00216221 -3 3 -0.00648664 0.00648664 3 0.00648664
494.02 6 3 14 48 71 0.07295775 -0.10450704 0.00004156 0.01812958 6 6 0.10877748 0.10877748 6 0.10877748
494.04 5 1 13 46 65 0.07969231 -0.11415385 0.00004891 0.01176500 -6 6 -0.07058998 0.07058998 6 0.07058998
494.06 6 1 11 44 62 0.08580645 -0.10838710 0.00004435 0.00840465 -3 3 -0.02521395 0.02521395 5 0.04202325
494.08 4 0 11 44 59 0.08779661 -0.12101695 0.00003578 0.01278569 -3 3 -0.03835707 0.03835707 3 0.03835707
494.10 5 3 11 46 65 0.07969231 -0.10553846 0.00004328 0.01747179 6 6 0.10483071 0.10483071 6 0.10483071
494.12 6 -1 12 47 64 0.09187500 -0.11812500 0.00000506 0.01751682 -1 1 -0.01751682 0.01751682 7 0.12261773
494.14 6 2 12 47 67 0.08149254 -0.10656716 0.00000506 0.01553638 3 3 0.04660914 0.04660914 3 0.04660914
494.16 6 1 12 47 66 0.08484848 -0.11030303 0.00000087 0.00502186 -1 1 -0.00502186 0.00502186 1 0.00502186
494.18 4 -1 10 48 61 0.09868852 -0.12622951 0.00003677 0.02109975 -5 5 -0.10549874 0.10549874 7 0.14769824
494.20 6 1 11 49 67 0.08985075 -0.11074627 0.00001471 0.01782798 6 6 0.10696791 0.10696791 6 0.10696791
494.22 5 1 10 44 60 0.08866667 -0.11200000 0.00000518 0.00172450 -7 7 -0.01207147 0.01207147 7 0.01207147
494.24 4 2 12 46 64 0.07875000 -0.11375000 0.00004281 0.01006989 4 4 0.04027958 0.04027958 6 0.06041937
494.26 6 2 10 44 62 0.08580645 -0.10387097 0.00007574 0.01214038 -2 2 -0.02428076 0.02428076 6 0.07284227
494.28 4 0 11 45 60 0.08866667 -0.12133333 0.00000692 0.01769506 -2 2 -0.03539011 0.03539011 6 0.10617034
494.30 6 1 11 46 64 0.08750000 -0.10937500 0.00004176 0.01201511 4 4 0.04806044 0.04806044 4 0.04806044
494.32 5 2 12 47 66 0.08060606 -0.11030303 0.00001305 0.00695612 2 2 0.01391225 0.01391225 4 0.02782449
494.34 5 1 12 46 64 0.08312500 -0.11375000 0.00001385 0.00426927 -2 2 -0.00853854 0.00853854 2 0.00853854
494.36 6 1 11 47 65 0.08830769 -0.10984615 0.00002101 0.00648848 1 1 0.00648848 0.00648848 3 0.01946543
494.38 5 0 11 45 61 0.08950820 -0.11704918 0.00000974 0.00730238 -4 4 -0.02920953 0.02920953 4 0.02920953
494.40 7 0 12 50 69 0.09130435 -0.11159420 0.00002942 0.00574308 8 8 0.04594462 0.04594462 8 0.04594462
494.42 7 2 12 48 69 0.08318841 -0.10347826 0.00006195 0.01147768 0 0 0.00000000 0.00000000 4 0.04591070
494.44 4 1 12 46 63 0.08222222 -0.11777778 0.00001312 0.01433212 -6 6 -0.08599273 0.08599273 6 0.08599273
494.46 7 1 12 46 66 0.08484848 -0.10606061 0.00005701 0.01200789 3 3 0.03602366 0.03602366 3 0.03602366
494.48 5 0 11 48 64 0.09187500 -0.11812500 0.00004139 0.01396143 -2 2 -0.02792286 0.02792286 6 0.08376858
494.50 5 1 12 45 63 0.08222222 -0.11333333 0.00003091 0.01077665 -1 1 -0.01077665 0.01077665 5 0.05388325
494.52 6 2 12 47 67 0.08149254 -0.10656716 0.00000572 0.00680540 4 4 0.02722160 0.02722160 4 0.02722160
494.54 5 1 12 47 65 0.08400000 -0.11415385 0.00000768 0.00799031 -2 2 -0.01598063 0.01598063 2 0.01598063
494.56 5 1 13 49 68 0.08235294 -0.11529412 0.00001263 0.00200325 3 3 0.00600976 0.00600976 3 0.00600976
494.58 4 0 11 51 66 0.09333333 -0.12303030 0.00000953 0.01343196 -2 2 -0.02686392 0.02686392 6 0.08059177
494.60 4 1 12 49 66 0.08484848 -0.11878788 0.00004616 0.00948635 0 0 0.00000000 0.00000000 4 0.03794540
494.62 5 1 9 47 62 0.09483871 -0.11290323 0.00001687 0.01159456 -4 4 -0.04637822 0.04637822 6 0.06956734
494.64 6 0 13 48 67 0.08567164 -0.11492537 0.00000851 0.00938745 5 5 0.04693725 0.04693725 7 0.06571215
494.66 6 1 12 52 71 0.08873239 -0.11239437 0.00001338 0.00397168 4 4 0.01588670 0.01588670 6 0.02383005
494.68 6 0 11 52 69 0.09536232 -0.11565217 0.00000011 0.00738710 -2 2 -0.01477420 0.01477420 2 0.01477420
494.70 6 1 12 53 72 0.08944444 -0.11277778 0.00000631 0.00657901 3 3 0.01973703 0.01973703 3 0.01973703
494.72 6 2 12 50 70 0.08400000 -0.10800000 0.00000503 0.00724356 -2 2 -0.01448712 0.01448712 4 0.02897423
494.74 5 2 11 47 65 0.08400000 -0.10984615 0.00000508 0.00184615 -5 5 -0.00923077 0.00923077 5 0.00923077
494.76 6 0 11 44 61 0.08950820 -0.11245902 0.00002593 0.00609650 -4 4 -0.02438599 0.02438599 6 0.03657899
494.78 5 -2 11 47 61 0.09868852 -0.12622951 0.00002565 0.01655007 0 0 0.00000000 0.00000000 6 0.09930043
494.80 6 0 11 52 69 0.09536232 -0.11565217 0.00005129 0.01108800 8 8 0.08870396 0.08870396 8 0.08870396
494.82 6 3 12 52 73 0.08246575 -0.10547945 0.00000553 0.01642576 4 4 0.06570305 0.06570305 4 0.06570305
494.84 6 1 11 51 69 0.09130435 -0.11159420 0.00000209 0.01074760 -4 4 -0.04299040 0.04299040 4 0.04299040
494.86 6 3 12 46 67 0.07731343 -0.10238806 0.00006756 0.01674810 -2 2 -0.03349620 0.03349620 8 0.13398478
494.88 5 0 12 44 61 0.08491803 -0.11704918 0.00000284 0.01651600 -6 6 -0.09909603 0.09909603 6 0.09909603
494.90 6 2 13 50 71 0.08084507 -0.10845070 0.00000093 0.00951435 10 10 0.09514348 0.09514348 10 0.09514348
494.92 5 2 12 49 68 0.08235294 -0.11117647 0.00000425 0.00311504 -3 3 -0.00934512 0.00934512 3 0.00934512
494.94 5 1 11 46 63 0.08666667 -0.11333333 0.00000863 0.00482289 -5 5 -0.02411446 0.02411446 5 0.02411446
494.96 6 2 12 50 70 0.08400000 -0.10800000 0.00000646 0.00596285 7 7 0.04173994 0.04173994 7 0.04173994
494.98 5 -1 13 49 66 0.08909091 -0.12303030 0.00001044 0.01586907 -4 4 -0.06347628 0.06347628 6 0.09521442
495.00 4 0 10 38 52 0.08615385 -0.11846154 0.00000435 0.00543139 -14 14 -0.07603940 0.07603940 16 0.08690217
495.02 4 -2 9 31 42 0.09333333 -0.12666667 0.00000845 0.01090271 -10 10 -0.10902714 0.10902714 10 0.10902714
495.04 5 1 11 34 51 0.07411765 -0.10705882 0.00001728 0.02745378 9 9 0.24708403 0.24708403 9 0.24708403
495.06 5 2 11 36 54 0.07259259 -0.10370370 0.00002135 0.00368546 3 3 0.01105638 0.01105638 3 0.01105638
495.08 4 1 14 37 56 0.06500000 -0.11500000 0.00001714 0.01361080 2 2 0.02722159 0.02722159 6 0.08166478
495.10 6 1 13 39 59 0.07355932 -0.10677966 0.00004364 0.01186743 3 3 0.03560230 0.03560230 5 0.05933717
495.12 5 3 11 37 56 0.07000000 -0.10000000 0.00001454 0.00765719 -3 3 -0.02297157 0.02297157 7 0.05360034
495.14 5 3 13 41 62 0.06774194 -0.10387097 0.00001686 0.00448143 6 6 0.02688860 0.02688860 6 0.02688860
495.16 6 2 16 51 75 0.07280000 -0.11013333 0.00000766 0.00804992 13 13 0.10464898 0.10464898 15 0.12074883
495.18 4 -1 13 50 66 0.08909091 -0.12727273 0.00002814 0.02364641 -9 9 -0.21281766 0.21281766 9 0.21281766
495.20 5 0 13 47 65 0.08400000 -0.11846154 0.00004042 0.01017617 -1 1 -0.01017617 0.01017617 5 0.05088084
495.22 4 1 13 41 59 0.07355932 -0.11627119 0.00002351 0.01066796 -6 6 -0.06400777 0.06400777 8 0.08534369
495.24 5 1 13 41 60 0.07466667 -0.11200000 0.00000328 0.00441240 1 1 0.00441240 0.00441240 1 0.00441240
495.26 4 1 12 37 54 0.07259259 -0.11407407 0.00001473 0.00293318 -6 6 -0.01759910 0.01759910 6 0.01759910
495.28 4 -1 11 32 46 0.07913043 -0.12173913 0.00000364 0.01007455 -8 8 -0.08059636 0.08059636 8 0.08059636
495.30 4 0 12 36 52 0.07538462 -0.11846154 0.00000495 0.00497733 6 6 0.02986395 0.02986395 6 0.02986395
495.32 4 3 12 34 53 0.06075472 -0.10301887 0.00004294 0.02127228 1 1 0.02127228 0.02127228 5 0.10636141
495.34 5 1 12 35 53 0.07132075 -0.10830189 0.00001396 0.01181319 0 0 0.00000000 0.00000000 4 0.04725276
495.36 5 1 11 36 53 0.07660377 -0.10830189 0.00002894 0.00528302 0 0 0.00000000 0.00000000 2 0.01056604
495.38 5 -1 12 38 54 0.08296296 -0.11925926 0.00007754 0.01266899 1 1 0.01266899 0.01266899 5 0.06334495
495.40 5 0 16 41 62 0.06774194 -0.11741935 0.00012545 0.01533183 8 8 0.12265462 0.12265462 8 0.12265462
495.42 5 4 14 40 63 0.06000000 -0.10000000 0.00004301 0.01906231 1 1 0.01906231 0.01906231 7 0.13343614
495.44 5 2 14 42 63 0.06888889 -0.10888889 0.00003556 0.01257079 0 0 0.00000000 0.00000000 4 0.05028315
495.46 7 2 15 46 70 0.07200000 -0.10400000 0.00004800 0.00579485 7 7 0.04056393 0.04056393 7 0.04056393
495.48 4 0 14 47 65 0.07969231 -0.12276923 0.00001508 0.02028437 -5 5 -0.10142184 0.10142184 7 0.14199058
495.50 6 0 15 47 68 0.07823529 -0.11529412 0.00001042 0.00761579 3 3 0.02284736 0.02284736 3 0.02284736
495.52 6 2 13 42 63 0.07333333 -0.10444444 0.00000466 0.01190566 -5 5 -0.05952828 0.05952828 9 0.10715090
495.54 4 1 11 37 53 0.07660377 -0.11358491 0.00001106 0.00970793 -10 10 -0.09707925 0.09707925 10 0.09707925
495.56 5 -1 12 36 52 0.08076923 -0.11846154 0.00002350 0.00641347 -1 1 -0.00641347 0.00641347 5 0.03206734
495.58 3 -1 11 33 46 0.07913043 -0.12782609 0.00000441 0.00950686 -6 6 -0.05704117 0.05704117 6 0.05704117
495.60 5 0 11 36 52 0.08076923 -0.11307692 0.00015842 0.01483993 6 6 0.08903957 0.08903957 6 0.08903957
495.62 3 2 10 27 42 0.06000000 -0.10666667 0.00006553 0.02173597 -10 10 -0.21735969 0.21735969 14 0.30430356
495.64 4 2 10 27 43 0.06186047 -0.10093023 0.00003844 0.00603059 1 1 0.00603059 0.00603059 1 0.00603059
495.66 6 1 10 31 48 0.07583333 -0.09916667 0.00011808 0.01408372 5 5 0.07041861 0.07041861 7 0.09858605
495.68 4 0 10 32 46 0.07913043 -0.11565217 0.00008548 0.01681198 -2 2 -0.03362397 0.03362397 4 0.06724794
495.70 5 1 13 35 54 0.06740741 -0.10888889 0.00000225 0.01353408 8 8 0.10827266 0.10827266 8 0.10827266
495.72 5 2 14 35 56 0.06000000 -0.10500000 0.00000947 0.00836619 2 2 0.01673238 0.01673238 2 0.01673238
495.74 4 2 11 35 52 0.07000000 -0.10769231 0.00003308 0.01035609 -4 4 -0.04142434 0.04142434 4 0.04142434
495.76 6 2 12 39 59 0.07355932 -0.10203390 0.00003336 0.00668479 7 7 0.04679351 0.04679351 7 0.04679351
495.78 4 1 11 38 54 0.07777778 -0.11407407 0.00005930 0.01275779 -5 5 -0.06378895 0.06378895 5 0.06378895
495.80 4 1 12 33 50 0.06720000 -0.11200000 0.00003993 0.01077920 -4 4 -0.04311680 0.04311680 6 0.06467520
495.82 4 2 10 32 48 0.07000000 -0.10500000 0.00002262 0.00753923 -2 2 -0.01507846 0.01507846 4 0.03015692
495.84 5 2 12 33 52 0.06461538 -0.10230769 0.00001478 0.00602018 4 4 0.02408073 0.02408073 4 0.02408073
495.86 5 0 12 34 51 0.07411765 -0.11254902 0.00003155 0.01397060 -1 1 -0.01397060 0.01397060 3 0.04191181
495.88 5 0 11 36 52 0.08076923 -0.11307692 0.00003577 0.00667250 1 1 0.00667250 0.00667250 3 0.02001750
495.90 5 2 12 31 50 0.06160000 -0.10080000 0.00004791 0.02276362 -2 2 -0.04552723 0.04552723 8 0.18210893
495.92 4 4 10 27 45 0.05288889 -0.09022222 0.00002235 0.01370302 -5 5 -0.06851512 0.06851512 9 0.12332721
495.94 4 1 10 31 46 0.07304348 -0.10956522 0.00006198 0.02793491 1 1 0.02793491 0.02793491 7 0.19554434
495.96 6 2 12 35 55 0.06872727 -0.09927273 0.00004132 0.01116087 9 9 0.10044782 0.10044782 9 0.10044782
495.98 5 0 11 38 54 0.08296296 -0.11407407 0.00005644 0.02053618 -1 1 -0.02053618 0.02053618 7 0.14375327
496.00 5 1 13 39 58 0.07241379 -0.11103448 0.00002418 0.01097835 4 4 0.04391339 0.04391339 4 0.04391339
496.02 5 2 12 40 59 0.07355932 -0.10677966 0.00000216 0.00440633 1 1 0.00440633 0.00440633 3 0.01321899
496.04 3 1 12 37 53 0.07132075 -0.11886792 0.00000672 0.01229379 -6 6 -0.07376275 0.07376275 6 0.07376275
496.06 6 1 12 37 56 0.07500000 -0.10500000 0.00004675 0.01434769 3 3 0.04304307 0.04304307 3 0.04304307
496.08 4 0 11 35 50 0.07840000 -0.11760000 0.00001347 0.01305067 -6 6 -0.07830402 0.07830402 6 0.07830402
496.10 6 1 11 35 53 0.07660377 -0.10301887 0.00005863 0.01469135 3 3 0.04407406 0.04407406 3 0.04407406
496.12 5 2 12 36 55 0.06872727 -0.10436364 0.00001725 0.00799047 2 2 0.01598095 0.01598095 4 0.03196189
496.14 4 2 11 36 53 0.07132075 -0.10830189 0.00000504 0.00471550 -2 2 -0.00943101 0.00943101 2 0.00943101
496.16 5 1 12 38 56 0.07500000 -0.11000000 0.00000504 0.00405221 3 3 0.01215664 0.01215664 5 0.02026107
496.18 5 1 12 39 57 0.07614035 -0.11052632 0.00000504 0.00125595 1 1 0.00125595 0.00125595 1 0.00125595
496.20 5 1 12 38 56 0.07500000 -0.11000000 0.00000319 0.00125595 -1 1 -0.00125595 0.00125595 1 0.00125595
496.22 4 1 12 33 50 0.06720000 -0.11200000 0.00000371 0.00805233 -6 6 -0.04831397 0.04831397 6 0.04831397
496.24 4 1 12 32 49 0.06571429 -0.11142857 0.00000736 0.00159182 -1 1 -0.00159182 0.00159182 1 0.00159182
496.26 5 1 10 34 50 0.07840000 -0.10640000 0.00007935 0.01364602 1 1 0.01364602 0.01364602 5 0.06823010
496.28 5 -1 11 34 49 0.08285714 -0.11714286 0.00006492 0.01163078 -1 1 -0.01163078 0.01163078 3 0.03489235
496.30 4 3 11 34 52 0.06461538 -0.10230769 0.00002390 0.02351263 3 3 0.07053790 0.07053790 5 0.11756316
496.32 5 3 12 36 56 0.06500000 -0.10000000 0.00001499 0.00233952 4 4 0.00935810 0.00935810 4 0.00935810
496.34 5 1 11 36 53 0.07660377 -0.10830189 0.00002006 0.01426776 -3 3 -0.04280327 0.04280327 3 0.04280327
496.36 5 1 12 36 54 0.07259259 -0.10888889 0.00002648 0.00405390 1 1 0.00405390 0.00405390 1 0.00405390
496.38 3 0 10 32 45 0.07777778 -0.12133333 0.00005045 0.01348148 -9 9 -0.12133333 0.12133333 9 0.12133333
496.40 4 2 11 30 47 0.06255319 -0.10425532 0.00005639 0.02287896 2 2 0.04575791 0.04575791 6 0.13727373
496.42 5 0 11 31 47 0.07446809 -0.11021277 0.00003443 0.01332126 0 0 0.00000000 0.00000000 4 0.05328502
496.44 5 2 11 32 50 0.06720000 -0.10080000 0.00000209 0.01189223 3 3 0.03567670 0.03567670 3 0.03567670
496.46 5 2 12 37 56 0.07000000 -0.10500000 0.00000535 0.00504777 6 6 0.03028663 0.03028663 6 0.03028663
496.48 4 1 12 38 55 0.07381818 -0.11454545 0.00001670 0.01028077 -1 1 -0.01028077 0.01028077 3 0.03084231
