t f1 f2 f3 f4 Fsum x y Area del_D del_Fsum abs_delFsum (del_Fsum)(del_D) (abs_del_Fsum)(del_D) sum_abs_del_f (sum_abs_del_f)(del_D)
120.12 7 4 17 37 65 0.04953846 -0.09261538 0.00001707 0.00886650 -2 2 -0.01773300 0.01773300 6 0.05319901
120.14 6 3 16 33 58 0.04827586 -0.09655172 0.00001900 0.00413388 -7 7 -0.02893713 0.02893713 7 0.02893713
120.16 7 2 15 34 58 0.05793103 -0.09655172 0.00005072 0.00965517 0 0 0.00000000 0.00000000 4 0.03862069
120.18 5 1 13 32 51 0.06313725 -0.10705882 0.00001455 0.01172620 -7 7 -0.08208343 0.08208343 7 0.08208343
120.20 5 2 13 31 51 0.05764706 -0.10156863 0.00002274 0.00776431 0 0 0.00000000 0.00000000 2 0.01552862
120.22 6 3 13 33 55 0.05854545 -0.09418182 0.00006785 0.00744124 4 4 0.02976496 0.02976496 4 0.02976496
120.24 7 4 18 33 62 0.04064516 -0.09032258 0.00003171 0.01831159 7 7 0.12818111 0.12818111 7 0.12818111
120.26 6 4 17 35 62 0.04516129 -0.09483871 0.00001490 0.00638677 0 0 0.00000000 0.00000000 4 0.02554708
120.28 7 4 17 37 65 0.04953846 -0.09261538 0.00002621 0.00490946 3 3 0.01472838 0.01472838 3 0.01472838
120.30 6 2 16 35 59 0.05457627 -0.10203390 0.00005737 0.01068119 -6 6 -0.06408717 0.06408717 6 0.06408717
120.32 5 6 17 34 62 0.03612903 -0.09032258 0.00000804 0.02185076 3 3 0.06555227 0.06555227 7 0.15295530
120.34 5 3 15 33 56 0.05000000 -0.10000000 0.00005707 0.01691320 -6 6 -0.10147917 0.10147917 6 0.10147917
120.36 6 3 14 32 55 0.05345455 -0.09418182 0.00004392 0.00676647 -1 1 -0.00676647 0.00676647 3 0.02029941
120.38 4 1 14 32 51 0.05764706 -0.11254902 0.00002381 0.01883962 -4 4 -0.07535848 0.07535848 4 0.07535848
120.40 5 3 14 32 54 0.05185185 -0.09851852 0.00000280 0.01518023 3 3 0.04554069 0.04554069 3 0.04554069
120.42 6 3 15 32 56 0.05000000 -0.09500000 0.00000417 0.00397609 2 2 0.00795219 0.00795219 2 0.00795219
120.44 6 4 15 31 56 0.04500000 -0.09000000 0.00001425 0.00707107 0 0 0.00000000 0.00000000 2 0.01414214
120.46 7 4 15 31 57 0.04666667 -0.08596491 0.00001582 0.00436574 1 1 0.00436574 0.00436574 1 0.00436574
120.48 6 3 16 34 59 0.04983051 -0.09728814 0.00002858 0.01175692 2 2 0.02351385 0.02351385 6 0.07054155
120.50 7 3 16 36 62 0.05419355 -0.09483871 0.00002705 0.00500358 3 3 0.01501074 0.01501074 3 0.01501074
120.52 7 5 16 35 63 0.04666667 -0.08666667 0.00002337 0.01111019 1 1 0.01111019 0.01111019 3 0.03333056
120.54 7 5 18 37 67 0.04388060 -0.08985075 0.00001765 0.00423090 4 4 0.01692362 0.01692362 4 0.01692362
120.56 8 3 15 34 60 0.05600000 -0.08866667 0.00016834 0.01217711 -7 7 -0.08523976 0.08523976 9 0.10959398
120.58 6 -1 16 36 57 0.06631579 -0.11543860 0.00010114 0.02869062 -3 3 -0.08607186 0.08607186 9 0.25821559
120.60 4 1 14 32 51 0.05764706 -0.11254902 0.00007807 0.00913764 -6 6 -0.05482587 0.05482587 10 0.09137644
120.62 6 4 15 32 57 0.04666667 -0.09087719 0.00005188 0.02429480 6 6 0.14576877 0.14576877 6 0.14576877
120.64 8 5 15 31 59 0.04508475 -0.07830508 0.00008159 0.01267124 2 2 0.02534248 0.02534248 4 0.05068497
120.66 10 3 14 31 58 0.05793103 -0.07724138 0.00011730 0.01289025 -1 1 -0.01289025 0.01289025 5 0.06445126
120.68 6 2 12 30 50 0.06160000 -0.09520000 0.00001027 0.01832958 -8 8 -0.14663661 0.14663661 8 0.14663661
120.70 6 1 13 30 50 0.06160000 -0.10080000 0.00001848 0.00560000 0 0 0.00000000 0.00000000 2 0.01120000
120.72 6 1 16 33 56 0.05500000 -0.10500000 0.00007659 0.00782304 6 6 0.04693826 0.04693826 6 0.04693826
120.74 7 5 19 37 68 0.04117647 -0.09058824 0.00001094 0.01996970 12 12 0.23963640 0.23963640 12 0.23963640
120.76 7 3 18 36 64 0.04812500 -0.09625000 0.00001321 0.00896313 -4 4 -0.03585251 0.03585251 4 0.03585251
120.78 7 1 16 36 60 0.06066667 -0.10266667 0.00001612 0.01408783 -4 4 -0.05635133 0.05635133 4 0.05635133
120.80 6 1 15 35 57 0.06140351 -0.10561404 0.00001146 0.00303808 -3 3 -0.00911423 0.00911423 3 0.00911423
120.82 7 3 17 36 63 0.05111111 -0.09555556 0.00003760 0.01439119 6 6 0.08634716 0.08634716 6 0.08634716
120.84 5 3 15 31 54 0.04666667 -0.09851852 0.00000419 0.00534156 -9 9 -0.04807402 0.04807402 9 0.04807402
120.86 6 2 16 31 55 0.04836364 -0.09927273 0.00000147 0.00185702 1 1 0.00185702 0.00185702 3 0.00557107
120.88 6 1 14 33 54 0.06222222 -0.10370370 0.00004005 0.01454971 -1 1 -0.01454971 0.01454971 5 0.07274853
120.90 7 2 15 34 58 0.05793103 -0.09655172 0.00002731 0.00834057 4 4 0.03336228 0.03336228 4 0.03336228
120.92 7 3 18 38 66 0.05090909 -0.09757576 0.00000341 0.00709622 8 8 0.05676976 0.05676976 8 0.05676976
120.94 7 4 20 41 72 0.04666667 -0.09722222 0.00000696 0.00425713 6 6 0.02554278 0.02554278 6 0.02554278
120.96 6 3 18 37 64 0.04812500 -0.10062500 0.00000032 0.00370211 -8 8 -0.02961690 0.02961690 8 0.02961690
120.98 4 2 15 33 54 0.05185185 -0.10888889 0.00002873 0.00906539 -10 10 -0.09065389 0.09065389 10 0.09065389
121.00 6 2 16 36 60 0.05600000 -0.10266667 0.00005978 0.00747818 6 6 0.04486908 0.04486908 6 0.04486908
121.02 4 4 14 29 51 0.04117647 -0.09607843 0.00003925 0.01622165 -9 9 -0.14599483 0.14599483 13 0.21088143
121.04 5 3 13 26 47 0.04468085 -0.09234043 0.00003024 0.00512380 -4 4 -0.02049522 0.02049522 6 0.03074283
121.06 7 2 13 31 53 0.06075472 -0.09245283 0.00024130 0.01607426 6 6 0.09644555 0.09644555 8 0.12859407
121.08 3 0 13 32 48 0.06416667 -0.12250000 0.00008651 0.03024027 -5 5 -0.15120134 0.15120134 7 0.21168188
121.10 5 2 15 35 57 0.05649123 -0.10561404 0.00004614 0.01854854 9 9 0.16693682 0.16693682 9 0.16693682
121.12 6 4 16 33 59 0.04508475 -0.09254237 0.00001260 0.01734867 2 2 0.03469733 0.03469733 6 0.10409199
121.14 6 4 17 35 62 0.04516129 -0.09483871 0.00000924 0.00229761 3 3 0.00689284 0.00689284 3 0.00689284
121.16 7 3 15 33 58 0.05310345 -0.09172414 0.00002439 0.00853103 -4 4 -0.03412411 0.03412411 6 0.05118616
121.18 6 3 15 35 59 0.05457627 -0.09728814 0.00000621 0.00575563 1 1 0.00575563 0.00575563 3 0.01726689
121.20 7 4 15 33 59 0.04983051 -0.08779661 0.00000601 0.01061185 0 0 0.00000000 0.00000000 4 0.04244739
121.22 7 5 15 33 60 0.04666667 -0.08400000 0.00001680 0.00494208 1 1 0.00494208 0.00494208 1 0.00494208
121.24 5 4 15 34 58 0.04827586 -0.09655172 0.00006175 0.01265446 -2 2 -0.02530891 0.02530891 4 0.05061783
121.26 7 3 13 31 54 0.05703704 -0.08814815 0.00011172 0.01213995 -4 4 -0.04855978 0.04855978 8 0.09711956
121.28 6 1 13 34 54 0.06740741 -0.10370370 0.00005660 0.01869545 0 0 0.00000000 0.00000000 6 0.11217271
121.30 6 1 15 35 57 0.06140351 -0.10561404 0.00004355 0.00630049 3 3 0.01890147 0.01890147 3 0.01890147
121.32 6 4 16 36 62 0.04967742 -0.09483871 0.00003347 0.01592510 5 5 0.07962550 0.07962550 5 0.07962550
121.34 6 4 14 33 57 0.05157895 -0.09087719 0.00001070 0.00439425 -5 5 -0.02197124 0.02197124 5 0.02197124
121.36 6 3 14 33 56 0.05500000 -0.09500000 0.00000668 0.00535734 -1 1 -0.00535734 0.00535734 1 0.00535734
121.38 6 2 15 34 57 0.05649123 -0.10070175 0.00000448 0.00589354 1 1 0.00589354 0.00589354 3 0.01768061
121.40 7 4 15 37 63 0.05555556 -0.09111111 0.00001338 0.00963618 6 6 0.05781707 0.05781707 6 0.05781707
121.42 7 3 15 37 62 0.05870968 -0.09483871 0.00000562 0.00488298 -1 1 -0.00488298 0.00488298 1 0.00488298
121.44 5 3 12 30 50 0.05600000 -0.09520000 0.00000340 0.00273366 -12 12 -0.03280389 0.03280389 12 0.03280389
121.46 6 3 11 32 52 0.06461538 -0.09153846 0.00007420 0.00936118 2 2 0.01872236 0.01872236 4 0.03744473
121.48 5 1 12 33 51 0.06862745 -0.10705882 0.00001323 0.01603054 -1 1 -0.01603054 0.01603054 5 0.08015272
121.50 5 1 13 38 57 0.07122807 -0.11052632 0.00000442 0.00433437 6 6 0.02600619 0.02600619 6 0.02600619
121.52 6 3 15 40 64 0.06125000 -0.10062500 0.00000710 0.01405695 7 7 0.09839867 0.09839867 7 0.09839867
121.54 6 3 14 36 59 0.05932203 -0.09728814 0.00000902 0.00385379 -5 5 -0.01926896 0.01926896 5 0.01926896
121.56 5 3 15 38 61 0.05737705 -0.10327869 0.00004921 0.00629839 2 2 0.01259678 0.01259678 4 0.02519355
121.58 4 1 13 38 56 0.07000000 -0.11500000 0.00004493 0.01722580 -5 5 -0.08612898 0.08612898 5 0.08612898
121.60 6 1 14 38 59 0.06881356 -0.10677966 0.00001596 0.00830552 3 3 0.02491655 0.02491655 3 0.02491655
121.62 7 3 13 35 58 0.06275862 -0.09172414 0.00005457 0.01622748 -1 1 -0.01622748 0.01622748 7 0.11359235
121.64 5 3 13 34 55 0.05854545 -0.09927273 0.00003843 0.00864477 -3 3 -0.02593430 0.02593430 3 0.02593430
121.66 6 2 12 35 55 0.06872727 -0.09927273 0.00009769 0.01018182 0 0 0.00000000 0.00000000 4 0.04072727
121.68 4 0 12 36 52 0.07538462 -0.11846154 0.00003717 0.02031085 -3 3 -0.06093255 0.06093255 5 0.10155426
121.70 7 1 13 38 59 0.07355932 -0.10203390 0.00011541 0.01652873 7 7 0.11570114 0.11570114 7 0.11570114
121.72 6 4 14 38 62 0.05870968 -0.09483871 0.00001728 0.01650099 3 3 0.04950297 0.04950297 5 0.08250495
121.74 6 3 14 39 62 0.06322581 -0.09935484 0.00001721 0.00638677 0 0 0.00000000 0.00000000 2 0.01277354
121.76 5 3 15 41 64 0.06125000 -0.10500000 0.00006280 0.00598094 2 2 0.01196188 0.01196188 4 0.02392376
121.78 5 0 12 39 56 0.08000000 -0.11500000 0.00000146 0.02125000 -8 8 -0.17000000 0.17000000 8 0.17000000
121.80 5 1 13 41 60 0.07466667 -0.11200000 0.00002927 0.00611919 4 4 0.02447675 0.02447675 4 0.02447675
121.82 3 1 13 38 55 0.06872727 -0.11963636 0.00004323 0.00967422 -5 5 -0.04837108 0.04837108 5 0.04837108
121.84 5 2 14 40 61 0.06655738 -0.10786885 0.00005955 0.01196590 6 6 0.07179540 0.07179540 6 0.07179540
121.86 5 2 12 43 62 0.07677419 -0.10838710 0.00010182 0.01022995 1 1 0.01022995 0.01022995 5 0.05114976
121.88 4 -2 11 38 51 0.09058824 -0.12901961 0.00002944 0.02482999 -11 11 -0.27312986 0.27312986 11 0.27312986
121.90 5 1 12 38 56 0.07500000 -0.11000000 0.00009512 0.02459143 5 5 0.12295716 0.12295716 5 0.12295716
121.92 5 2 14 36 57 0.06140351 -0.10561404 0.00004369 0.01428640 1 1 0.01428640 0.01428640 5 0.07143201
121.94 3 2 12 35 52 0.06461538 -0.11307692 0.00000789 0.00812471 -5 5 -0.04062353 0.04062353 5 0.04062353
121.96 5 3 13 36 57 0.06140351 -0.10070175 0.00002251 0.01278518 5 5 0.06392592 0.06392592 5 0.06392592
121.98 5 2 13 37 57 0.06631579 -0.10561404 0.00002775 0.00694701 0 0 0.00000000 0.00000000 2 0.01389403
122.00 7 1 13 39 60 0.07466667 -0.10266667 0.00000637 0.00885574 3 3 0.02656722 0.02656722 5 0.04427870
122.02 5 2 12 35 54 0.06740741 -0.10370370 0.00004589 0.00733296 -6 6 -0.04399776 0.04399776 8 0.05866367
122.04 6 4 12 36 58 0.06275862 -0.09172414 0.00001186 0.01284995 4 4 0.05139980 0.05139980 4 0.05139980
122.06 6 3 12 36 57 0.06631579 -0.09578947 0.00000491 0.00540189 -1 1 -0.00540189 0.00540189 1 0.00540189
122.08 5 1 11 41 58 0.08206897 -0.11103448 0.00006277 0.02192197 1 1 0.02192197 0.02192197 9 0.19729775
122.10 6 0 15 47 68 0.07823529 -0.11529412 0.00004010 0.00573075 10 10 0.05730753 0.05730753 12 0.06876903
122.12 5 2 13 38 58 0.06758621 -0.10620690 0.00000733 0.01399931 -10 10 -0.13999309 0.13999309 14 0.19599032
122.14 5 2 13 41 61 0.07114754 -0.10786885 0.00000831 0.00393004 3 3 0.01179011 0.01179011 3 0.01179011
122.16 6 1 12 37 56 0.07500000 -0.10500000 0.00004771 0.00480331 -5 5 -0.02401653 0.02401653 7 0.03362315
122.18 4 -1 13 41 57 0.08105263 -0.12526316 0.00003401 0.02114781 1 1 0.02114781 0.02114781 9 0.19033030
122.20 5 0 11 36 52 0.08076923 -0.11307692 0.00011095 0.01218953 -5 5 -0.06094765 0.06094765 9 0.10970577
122.22 5 3 12 34 54 0.06222222 -0.09851852 0.00008583 0.02357835 2 2 0.04715670 0.04715670 6 0.14147011
122.24 6 3 11 34 54 0.06740741 -0.09333333 0.00001627 0.00733296 0 0 0.00000000 0.00000000 2 0.01466592
122.26 6 2 13 36 57 0.06631579 -0.10070175 0.00003520 0.00744884 3 3 0.02234653 0.02234653 5 0.03724421
122.28 4 1 12 38 55 0.07381818 -0.11454545 0.00006825 0.01574592 -2 2 -0.03149184 0.03149184 6 0.09447551
122.30 5 0 10 33 48 0.08166667 -0.11083333 0.00006720 0.00868208 -7 7 -0.06077458 0.06077458 9 0.07813874
122.32 5 3 13 38 59 0.06406780 -0.10203390 0.00010266 0.01967613 11 11 0.21643748 0.21643748 11 0.21643748
122.34 7 4 13 36 60 0.06066667 -0.08866667 0.00002336 0.01379313 1 1 0.01379313 0.01379313 5 0.06896567
122.36 7 5 14 38 64 0.05687500 -0.08750000 0.00000575 0.00396710 4 4 0.01586838 0.01586838 4 0.01586838
122.38 7 2 12 34 55 0.06872727 -0.09418182 0.00005851 0.01360599 -9 9 -0.12245394 0.12245394 9 0.12245394
122.40 5 2 12 40 59 0.07355932 -0.10677966 0.00001870 0.01349275 4 4 0.05397101 0.05397101 8 0.10794201
122.42 6 3 13 40 62 0.06774194 -0.09935484 0.00002990 0.00943239 3 3 0.02829717 0.02829717 3 0.02829717
122.44 5 3 14 40 62 0.06322581 -0.10387097 0.00000015 0.00638677 0 0 0.00000000 0.00000000 2 0.01277354
122.46 7 3 14 43 67 0.06895522 -0.09820896 0.00006889 0.00805510 5 5 0.04027549 0.04027549 5 0.04027549
122.48 6 0 13 41 60 0.07933333 -0.11200000 0.00001273 0.01725972 -7 7 -0.12081807 0.12081807 7 0.12081807
122.50 6 1 13 39 59 0.07355932 -0.10677966 0.00000564 0.00778403 -1 1 -0.00778403 0.00778403 3 0.02335209
122.52 5 2 12 36 55 0.06872727 -0.10436364 0.00002416 0.00540240 -4 4 -0.02160958 0.02160958 6 0.03241437
122.54 6 4 12 34 56 0.06000000 -0.09000000 0.00000878 0.01680712 1 1 0.01680712 0.01680712 5 0.08403561
122.56 6 3 13 36 58 0.06275862 -0.09655172 0.00004642 0.00710880 2 2 0.01421761 0.01421761 4 0.02843521
122.58 5 -1 11 37 52 0.08615385 -0.11846154 0.00007798 0.03205271 -6 6 -0.19231629 0.19231629 8 0.25642172
122.60 4 2 12 38 56 0.07000000 -0.11000000 0.00007680 0.01823580 4 4 0.07294320 0.07294320 6 0.10941480
122.62 6 3 13 39 61 0.06655738 -0.09868852 0.00001107 0.01182375 5 5 0.05911876 0.05911876 5 0.05911876
122.64 5 3 12 36 56 0.06500000 -0.10000000 0.00000918 0.00203602 -5 5 -0.01018012 0.01018012 5 0.01018012
122.66 5 2 11 37 55 0.07381818 -0.10436364 0.00008485 0.00983878 -1 1 -0.00983878 0.00983878 3 0.02951635
122.68 2 0 9 31 42 0.08000000 -0.12666667 0.00005395 0.02314390 -13 13 -0.30087068 0.30087068 13 0.30087068
122.70 3 0 8 28 39 0.08256410 -0.11846154 0.00006831 0.00859644 -3 3 -0.02578931 0.02578931 5 0.04298219
122.72 4 2 12 37 55 0.06872727 -0.10945455 0.00003109 0.01651011 16 16 0.26416178 0.26416178 16 0.26416178
122.74 6 3 15 43 67 0.06477612 -0.10238806 0.00001401 0.00809610 12 12 0.09715320 0.09715320 12 0.09715320
122.76 5 2 15 41 63 0.06444444 -0.10888889 0.00002407 0.00650928 -4 4 -0.02603714 0.02603714 4 0.02603714
122.78 3 1 11 34 49 0.07142857 -0.11714286 0.00003651 0.01081231 -14 14 -0.15137232 0.15137232 14 0.15137232
122.80 5 2 12 37 56 0.07000000 -0.10500000 0.00005500 0.01222660 7 7 0.08558621 0.08558621 7 0.08558621
122.82 5 3 14 38 60 0.06066667 -0.10266667 0.00005351 0.00962058 4 4 0.03848232 0.03848232 4 0.03848232
122.84 7 3 13 35 58 0.06275862 -0.09172414 0.00003997 0.01114070 -2 2 -0.02228140 0.02228140 6 0.06684420
122.86 6 2 14 40 62 0.06774194 -0.10387097 0.00003442 0.01312931 4 4 0.05251726 0.05251726 8 0.10503452
122.88 5 1 12 39 57 0.07614035 -0.11052632 0.00000493 0.01071574 -5 5 -0.05357869 0.05357869 5 0.05357869
122.90 5 1 12 36 54 0.07259259 -0.10888889 0.00000065 0.00390740 -3 3 -0.01172219 0.01172219 3 0.01172219
122.92 6 1 14 38 59 0.06881356 -0.10677966 0.00000923 0.00432781 5 5 0.02163905 0.02163905 5 0.02163905
122.94 5 3 16 40 64 0.05687500 -0.10500000 0.00003255 0.01207048 5 5 0.06035238 0.06035238 7 0.08449333
122.96 5 1 15 38 59 0.06406780 -0.11152542 0.00002744 0.00971172 -5 5 -0.04855859 0.04855859 5 0.04855859
122.98 3 1 14 38 56 0.06500000 -0.12000000 0.00003801 0.00852569 -3 3 -0.02557708 0.02557708 3 0.02557708
123.00 4 1 13 41 59 0.07355932 -0.11627119 0.00004767 0.00933628 3 3 0.02800883 0.02800883 5 0.04668138
123.02 4 2 13 36 55 0.06363636 -0.10945455 0.00000403 0.01203876 -4 4 -0.04815503 0.04815503 6 0.07223255
123.04 3 3 11 31 48 0.05833333 -0.10500000 0.00003401 0.00692568 -7 7 -0.04847979 0.04847979 9 0.06233116
123.06 6 2 13 41 62 0.07225806 -0.10387097 0.00017563 0.01397043 14 14 0.19558599 0.19558599 16 0.22352684
123.08 3 -1 11 35 48 0.08166667 -0.12833333 0.00007258 0.02620933 -14 14 -0.36693066 0.36693066 14 0.36693066
123.10 3 1 11 34 49 0.07142857 -0.11714286 0.00007051 0.01516725 1 1 0.01516725 0.01516725 3 0.04550174
123.12 4 2 10 36 52 0.07538462 -0.10769231 0.00002375 0.01024515 3 3 0.03073546 0.03073546 5 0.05122577
123.14 5 2 12 38 57 0.07122807 -0.10561404 0.00000441 0.00464716 5 5 0.02323579 0.02323579 5 0.02323579
123.16 6 4 15 41 66 0.05939394 -0.09757576 0.00006047 0.01430596 9 9 0.12875366 0.12875366 9 0.12875366
123.18 4 1 13 38 56 0.07000000 -0.11500000 0.00001020 0.02039835 -10 10 -0.20398352 0.20398352 10 0.20398352
123.20 4 1 12 35 52 0.07000000 -0.11307692 0.00000114 0.00192308 -4 4 -0.00769231 0.00769231 4 0.00769231
123.22 6 2 13 38 59 0.06881356 -0.10203390 0.00002658 0.01110658 7 7 0.07774603 0.07774603 7 0.07774603
123.24 7 3 14 38 62 0.06322581 -0.09483871 0.00000662 0.00911009 3 3 0.02733027 0.02733027 3 0.02733027
123.26 8 4 15 41 68 0.06176471 -0.09058824 0.00000662 0.00449459 6 6 0.02696755 0.02696755 6 0.02696755
123.28 7 1 14 37 59 0.06881356 -0.10203390 0.00005048 0.01344208 -9 9 -0.12097873 0.12097873 9 0.12097873
123.30 4 1 13 36 54 0.06740741 -0.11407407 0.00001493 0.01212201 -5 5 -0.06061004 0.06061004 5 0.06061004
123.32 6 2 13 40 61 0.07114754 -0.10327869 0.00003078 0.01142493 7 7 0.07997449 0.07997449 7 0.07997449
123.34 4 2 14 38 58 0.06275862 -0.11103448 0.00004050 0.01142481 -3 3 -0.03427444 0.03427444 5 0.05712406
123.36 5 3 13 37 58 0.06275862 -0.10137931 0.00005339 0.00965517 0 0 0.00000000 0.00000000 4 0.03862069
123.38 4 0 13 38 55 0.07381818 -0.11963636 0.00001957 0.02134558 -3 3 -0.06403675 0.06403675 5 0.10672791
123.40 4 1 12 37 54 0.07259259 -0.11407407 0.00001901 0.00569571 -1 1 -0.00569571 0.00569571 3 0.01708714
123.42 5 3 11 31 50 0.06160000 -0.09520000 0.00006760 0.02184188 -4 4 -0.08736752 0.08736752 10 0.21841881
123.44 7 4 16 37 64 0.05250000 -0.09187500 0.00003500 0.00968843 14 14 0.13563798 0.13563798 14 0.13563798
123.46 8 6 16 40 70 0.05200000 -0.08400000 0.00006562 0.00789086 6 6 0.04734514 0.04734514 6 0.04734514
123.48 5 2 12 37 56 0.07000000 -0.10500000 0.00006000 0.02765863 -14 14 -0.38722087 0.38722087 14 0.38722087
123.50 5 4 14 40 63 0.06000000 -0.10000000 0.00001029 0.01118034 7 7 0.07826238 0.07826238 7 0.07826238
123.52 6 4 15 43 68 0.06176471 -0.09882353 0.00001130 0.00212091 5 5 0.01060456 0.01060456 5 0.01060456
123.54 4 2 11 34 51 0.06862745 -0.10705882 0.00002283 0.01071995 -17 17 -0.18223916 0.18223916 17 0.18223916
123.56 4 1 12 33 50 0.06720000 -0.11200000 0.00002139 0.00514323 -1 1 -0.00514323 0.00514323 3 0.01542970
123.58 3 0 11 32 46 0.07304348 -0.12173913 0.00001069 0.01135768 -4 4 -0.04543072 0.04543072 4 0.04543072
123.60 3 1 12 35 51 0.06862745 -0.11803922 0.00002279 0.00576113 5 5 0.02880567 0.02880567 5 0.02880567
123.62 5 3 13 34 55 0.05854545 -0.09927273 0.00006627 0.02130323 4 4 0.08521293 0.08521293 6 0.12781940
123.64 7 3 14 38 62 0.06322581 -0.09483871 0.00001319 0.00644719 7 7 0.04513030 0.04513030 7 0.04513030
123.66 8 4 15 41 68 0.06176471 -0.09058824 0.00000130 0.00449459 6 6 0.02696755 0.02696755 6 0.02696755
123.68 6 1 14 36 57 0.06631579 -0.10561404 0.00008682 0.01569991 -11 11 -0.17269896 0.17269896 11 0.17269896
123.70 5 -1 12 37 53 0.08188679 -0.11886792 0.00009857 0.02044802 -4 4 -0.08179210 0.08179210 6 0.12268815
123.72 8 3 14 37 62 0.06322581 -0.09032258 0.00001476 0.03410380 9 9 0.30693418 0.30693418 9 0.30693418
123.74 6 3 12 38 59 0.06881356 -0.09728814 0.00003265 0.00892983 -3 3 -0.02678950 0.02678950 5 0.04464917
123.76 6 2 15 41 64 0.06562500 -0.10500000 0.00006337 0.00834504 5 5 0.04172522 0.04172522 7 0.05841531
123.78 2 -1 13 34 48 0.07000000 -0.13416667 0.00011935 0.02949297 -16 16 -0.47188746 0.47188746 16 0.47188746
123.80 5 1 11 34 51 0.07411765 -0.10705882 0.00012749 0.02741879 3 3 0.08225638 0.08225638 7 0.19193155
123.82 5 1 13 33 52 0.06461538 -0.10769231 0.00004961 0.00952336 1 1 0.00952336 0.00952336 3 0.02857007
123.84 6 3 13 37 59 0.06406780 -0.09728814 0.00000348 0.01041857 7 7 0.07293001 0.07293001 7 0.07293001
123.86 6 3 15 42 66 0.06363636 -0.10181818 0.00002187 0.00455054 7 7 0.03185381 0.03185381 7 0.03185381
123.88 5 1 13 39 58 0.07241379 -0.11103448 0.00006656 0.01272727 -8 8 -0.10181818 0.10181818 8 0.10181818
123.90 8 2 13 37 60 0.07000000 -0.09333333 0.00009655 0.01786497 2 2 0.03572994 0.03572994 6 0.10718981
123.92 6 3 15 39 63 0.06000000 -0.10000000 0.00000729 0.01201850 3 3 0.03605551 0.03605551 7 0.08412953
123.94 5 4 15 40 64 0.05687500 -0.10062500 0.00000729 0.00318689 1 1 0.00318689 0.00318689 3 0.00956066
123.96 6 2 15 34 57 0.05649123 -0.10070175 0.00000059 0.00039137 -7 7 -0.00273960 0.00273960 9 0.00352235
123.98 5 2 15 33 55 0.05345455 -0.10436364 0.00002644 0.00475719 -2 2 -0.00951437 0.00951437 2 0.00951437
124.00 3 2 16 40 61 0.05737705 -0.11704918 0.00011684 0.01327814 6 6 0.07966885 0.07966885 10 0.13278142
124.02 8 1 13 33 55 0.06872727 -0.09418182 0.00003658 0.02552927 -6 6 -0.15317564 0.15317564 16 0.40846838
124.04 6 2 10 28 46 0.06695652 -0.09130435 0.00002066 0.00337867 -9 9 -0.03040801 0.03040801 11 0.03716534
124.06 6 3 13 29 51 0.05215686 -0.09058824 0.00011424 0.01481697 5 5 0.07408487 0.07408487 5 0.07408487
124.08 5 0 9 29 43 0.08139535 -0.10744186 0.00031509 0.03374809 -8 8 -0.26998474 0.26998474 8 0.26998474
124.10 4 1 16 38 59 0.05932203 -0.11627119 0.00045912 0.02377369 16 16 0.38037900 0.38037900 18 0.42792638
124.12 7 7 19 37 70 0.03600000 -0.08400000 0.00019258 0.03981641 11 11 0.43798054 0.43798054 13 0.51761337
124.14 8 9 16 36 69 0.03855072 -0.07101449 0.00010050 0.01323365 -1 1 -0.01323365 0.01323365 7 0.09263558
124.16 10 5 18 40 73 0.05178082 -0.08246575 0.00006498 0.01749762 4 4 0.06999050 0.06999050 12 0.20997149
124.18 7 3 16 37 63 0.05555556 -0.09555556 0.00005778 0.01362320 -10 10 -0.13623198 0.13623198 10 0.13623198
124.20 9 4 15 40 68 0.06176471 -0.08647059 0.00008070 0.01100410 5 5 0.05502049 0.05502049 7 0.07702869
124.22 8 5 15 33 61 0.04819672 -0.08032787 0.00003848 0.01489373 -7 7 -0.10425611 0.10425611 9 0.13404357
