t f1 f2 f3 f4 Fsum x y Area del_D del_Fsum abs_delFsum (del_Fsum)(del_D) (abs_del_Fsum)(del_D) sum_abs_del_f (sum_abs_del_f)(del_D)
408.34 6 43 10 1 60 -0.10733333 0.08866667 0.00001647 0.01135292 -10 10 -0.11352924 0.11352924 10 0.11352924
408.36 6 46 12 4 68 -0.09882353 0.07411765 0.00000081 0.01685499 8 8 0.13483993 0.13483993 8 0.13483993
408.38 7 48 13 3 71 -0.10056338 0.07690141 0.00000744 0.00328274 3 3 0.00984823 0.00984823 5 0.01641372
408.40 6 51 13 2 72 -0.10888889 0.08166667 0.00003987 0.00959280 1 1 0.00959280 0.00959280 5 0.04796399
408.42 6 51 16 2 75 -0.11013333 0.07280000 0.00001482 0.00895357 3 3 0.02686071 0.02686071 3 0.02686071
408.44 6 50 15 1 72 -0.11277778 0.07777778 0.00001929 0.00563661 -3 3 -0.01690983 0.01690983 3 0.01690983
408.46 6 51 13 3 73 -0.10547945 0.07863014 0.00002629 0.00734793 1 1 0.00734793 0.00734793 5 0.03673965
408.48 4 42 12 3 61 -0.10786885 0.07114754 0.00002489 0.00785484 -12 12 -0.09425805 0.09425805 12 0.09425805
408.50 6 40 12 0 58 -0.11103448 0.08206897 0.00004801 0.01137096 -3 3 -0.03411288 0.03411288 7 0.07959672
408.52 7 45 12 2 66 -0.10181818 0.08060606 0.00003562 0.00933168 8 8 0.07465346 0.07465346 8 0.07465346
408.54 5 48 15 1 69 -0.11565217 0.07507246 0.00000760 0.01489967 3 3 0.04469900 0.04469900 9 0.13409699
408.56 4 48 14 2 68 -0.11529412 0.07411765 0.00000339 0.00101974 -1 1 -0.00101974 0.00101974 3 0.00305923
408.58 5 42 14 3 64 -0.10500000 0.06562500 0.00000672 0.01334518 -4 4 -0.05338073 0.05338073 8 0.10676146
408.60 5 44 14 4 67 -0.10238806 0.06477612 0.00001422 0.00274642 3 3 0.00823926 0.00823926 3 0.00823926
408.62 5 44 12 2 63 -0.10888889 0.07777778 0.00006692 0.01453630 -4 4 -0.05814518 0.05814518 4 0.05814518
408.64 4 49 14 1 68 -0.11941176 0.07823529 0.00005124 0.01053282 5 5 0.05266409 0.05266409 9 0.09479535
408.66 8 53 15 -1 75 -0.11386667 0.08773333 0.00003957 0.01099822 7 7 0.07698755 0.07698755 11 0.12098043
408.68 7 53 12 2 74 -0.10594595 0.08702703 0.00003580 0.00795215 -1 1 -0.00795215 0.00795215 7 0.05566505
408.70 4 53 13 3 73 -0.11315068 0.07863014 0.00007366 0.01106418 -1 1 -0.01106418 0.01106418 5 0.05532089
408.72 6 54 14 -1 73 -0.12082192 0.09013699 0.00003961 0.01382951 0 0 0.00000000 0.00000000 8 0.11063609
408.74 7 56 14 1 78 -0.11128205 0.08615385 0.00002144 0.01033801 5 5 0.05169005 0.05169005 5 0.05169005
408.76 6 57 15 1 79 -0.11518987 0.08329114 0.00000380 0.00484419 1 1 0.00484419 0.00484419 3 0.01453257
408.78 6 55 15 1 77 -0.11454545 0.08181818 0.00000124 0.00160776 -2 2 -0.00321551 0.00321551 2 0.00321551
408.80 6 52 14 1 73 -0.11315068 0.08246575 0.00000632 0.00153777 -4 4 -0.00615107 0.00615107 4 0.00615107
408.82 7 51 15 2 75 -0.10640000 0.07653333 0.00003117 0.00898695 2 2 0.01797391 0.01797391 4 0.03594782
408.84 4 50 14 0 68 -0.12352941 0.08235294 0.00002337 0.01809101 -7 7 -0.12663706 0.12663706 7 0.12663706
408.86 6 50 15 2 73 -0.10931507 0.07479452 0.00002829 0.01609898 5 5 0.08049492 0.08049492 5 0.08049492
408.88 6 46 13 2 67 -0.10656716 0.07731343 0.00001156 0.00372772 -6 6 -0.02236632 0.02236632 6 0.02236632
408.90 5 43 12 1 61 -0.11245902 0.08032787 0.00001422 0.00661821 -6 6 -0.03970928 0.03970928 6 0.03970928
408.92 5 42 11 0 58 -0.11586207 0.08689655 0.00004730 0.00739786 -3 3 -0.02219359 0.02219359 3 0.02219359
408.94 4 49 15 -1 67 -0.12746269 0.08149254 0.00000016 0.01279757 9 9 0.11517810 0.11517810 13 0.16636836
408.96 3 48 15 -1 65 -0.13138462 0.07969231 0.00003951 0.00431536 -2 2 -0.00863072 0.00863072 2 0.00863072
408.98 6 51 19 1 77 -0.11454545 0.06727273 0.00007424 0.02092375 12 12 0.25108500 0.25108500 12 0.25108500
409.00 8 56 26 2 92 -0.10956522 0.05478261 0.00000365 0.01344641 15 15 0.20169608 0.20169608 15 0.20169608
409.02 7 54 26 4 91 -0.10615385 0.04769231 0.00001964 0.00786828 -1 1 -0.00786828 0.00786828 5 0.03934140
409.04 7 47 23 5 82 -0.09902439 0.04439024 0.00005449 0.00785702 -9 9 -0.07071318 0.07071318 11 0.08642722
409.06 5 30 19 5 59 -0.09254237 0.02610169 0.00001409 0.01940329 -23 23 -0.44627562 0.44627562 23 0.44627562
409.08 4 22 16 4 46 -0.09130435 0.01826087 0.00005777 0.00793796 -13 13 -0.10319351 0.10319351 13 0.10319351
409.10 6 17 14 3 40 -0.07700000 0.02100000 0.00009896 0.01456424 -6 6 -0.08738546 0.08738546 10 0.14564244
409.12 3 34 23 2 62 -0.11741935 0.02709677 0.00016977 0.04087658 22 22 0.89928479 0.89928479 30 1.22629744
409.14 4 47 29 1 81 -0.12271605 0.03629630 0.00001571 0.01061537 19 19 0.20169212 0.20169212 21 0.22292287
409.16 4 46 29 3 82 -0.11609756 0.03073171 0.00000738 0.00864691 1 1 0.00864691 0.00864691 3 0.02594073
409.18 4 44 29 3 80 -0.11550000 0.02800000 0.00000440 0.00279630 -2 2 -0.00559260 0.00559260 2 0.00559260
409.20 6 42 27 1 76 -0.11421053 0.03684211 0.00003369 0.00893563 -4 4 -0.03574254 0.03574254 8 0.07148508
409.22 3 36 22 1 62 -0.12193548 0.03612903 0.00014204 0.00775780 -14 14 -0.10860918 0.10860918 14 0.10860918
409.24 0 20 11 -4 27 -0.18148148 0.06740741 0.00031988 0.06726115 -35 35 -2.35414032 2.35414032 35 2.35414032
409.26 3 28 21 1 53 -0.11886792 0.02377358 0.00016132 0.07631755 26 26 1.98425622 1.98425622 26 1.98425622
409.28 4 35 29 4 72 -0.10888889 0.01166667 0.00008230 0.01568944 19 19 0.29809942 0.29809942 19 0.29809942
409.30 7 39 32 6 84 -0.09666667 0.01333333 0.00003440 0.01233534 12 12 0.14802402 0.14802402 12 0.14802402
409.32 7 37 31 3 78 -0.10410256 0.01794872 0.00000058 0.00875182 -6 6 -0.05251092 0.05251092 6 0.05251092
409.34 7 39 32 4 82 -0.10243902 0.01707317 0.00000096 0.00187988 4 4 0.00751952 0.00751952 4 0.00751952
409.36 7 35 30 5 77 -0.09636364 0.01272727 0.00002723 0.00746975 -5 5 -0.03734875 0.03734875 7 0.05228825
409.38 6 33 31 5 75 -0.09893333 0.00560000 0.00002723 0.00757637 -2 2 -0.01515274 0.01515274 4 0.03030547
409.40 6 33 31 5 75 -0.09893333 0.00560000 0.00002723 0.00000000 0 0 0.00000000 0.00000000 0 0.00000000
409.42 6 33 30 4 73 -0.10164384 0.00958904 0.00001359 0.00482279 -2 2 -0.00964557 0.00964557 2 0.00964557
409.44 5 33 29 2 69 -0.11159420 0.01420290 0.00001454 0.01096802 -4 4 -0.04387208 0.04387208 4 0.04387208
409.46 6 34 32 4 76 -0.10315789 0.00736842 0.00001514 0.01085732 7 7 0.07600123 0.07600123 7 0.07600123
409.48 7 33 32 5 77 -0.09636364 0.00545455 0.00002226 0.00705867 1 1 0.00705867 0.00705867 3 0.02117602
409.50 6 26 28 5 65 -0.09261538 -0.00215385 0.00016747 0.00848157 -12 12 -0.10177883 0.10177883 12 0.10177883
409.52 6 15 10 3 34 -0.06588235 0.03294118 0.00023615 0.04411707 -31 31 -1.36762908 1.36762908 31 1.36762908
409.54 6 19 21 5 51 -0.07960784 -0.00274510 0.00007525 0.03823479 17 17 0.64999145 0.64999145 17 0.64999145
409.56 5 24 34 7 70 -0.09200000 -0.02400000 0.00002103 0.02460359 19 19 0.46746812 0.46746812 21 0.51667529
409.58 6 29 40 8 83 -0.09277108 -0.02192771 0.00000273 0.00221110 13 13 0.02874427 0.02874427 13 0.02874427
409.60 6 32 43 8 89 -0.09595506 -0.02044944 0.00000590 0.00351041 6 6 0.02106245 0.02106245 6 0.02106245
409.62 6 30 39 6 81 -0.09851852 -0.01555556 0.00001014 0.00552462 -8 8 -0.04419696 0.04419696 8 0.04419696
409.64 6 27 35 6 74 -0.09459459 -0.01513514 0.00000929 0.00394638 -7 7 -0.02762468 0.02762468 7 0.02762468
409.66 8 25 35 8 76 -0.08105263 -0.01842105 0.00002495 0.01393492 2 2 0.02786984 0.02786984 6 0.08360952
409.68 7 25 35 9 76 -0.08105263 -0.02210526 0.00000446 0.00368421 0 0 0.00000000 0.00000000 2 0.00736842
409.70 7 24 33 9 73 -0.07863014 -0.02109589 0.00001972 0.00262437 -3 3 -0.00787311 0.00787311 3 0.00787311
409.72 7 14 19 3 43 -0.07488372 -0.00325581 0.00017683 0.01822921 -30 30 -0.54687619 0.54687619 30 0.54687619
409.74 3 9 12 1 25 -0.09520000 -0.00560000 0.00023297 0.02045107 -18 18 -0.36811932 0.36811932 18 0.36811932
409.76 6 16 25 7 54 -0.07259259 -0.02592593 0.00001452 0.03040129 29 29 0.88163727 0.88163727 29 0.88163727
409.78 9 22 38 13 82 -0.06487805 -0.03414634 0.00001915 0.01127339 28 28 0.31565504 0.31565504 28 0.31565504
409.80 9 21 41 15 86 -0.06186047 -0.04232558 0.00000434 0.00871813 4 4 0.03487252 0.03487252 6 0.05230878
409.82 10 22 41 14 87 -0.06275862 -0.03701149 0.00003156 0.00538945 1 1 0.00538945 0.00538945 3 0.01616836
409.84 9 22 41 10 82 -0.07512195 -0.03414634 0.00001036 0.01269098 -5 5 -0.06345491 0.06345491 5 0.06345491
409.86 8 21 38 12 79 -0.06911392 -0.03721519 0.00002673 0.00674642 -3 3 -0.02023927 0.02023927 7 0.04722496
409.88 7 20 40 12 79 -0.07265823 -0.04430380 0.00002757 0.00792530 0 0 0.00000000 0.00000000 4 0.03170122
409.90 8 19 37 13 77 -0.06363636 -0.04181818 0.00000541 0.00935801 -2 2 -0.01871602 0.01871602 6 0.05614805
409.92 10 19 39 13 81 -0.06049383 -0.03975309 0.00000817 0.00376034 4 4 0.01504136 0.01504136 4 0.01504136
409.94 9 20 39 12 80 -0.06650000 -0.03850000 0.00000207 0.00613550 -1 1 -0.00613550 0.00613550 3 0.01840649
409.96 9 16 33 12 70 -0.05600000 -0.04000000 0.00006300 0.01060660 -10 10 -0.10606602 0.10606602 10 0.10606602
409.98 6 9 24 9 48 -0.05250000 -0.05250000 0.00011053 0.01298075 -22 22 -0.28557661 0.28557661 22 0.28557661
410.00 4 6 22 6 38 -0.06631579 -0.06631579 0.00011053 0.01953848 -10 10 -0.19538477 0.19538477 10 0.19538477
410.02 6 12 33 12 63 -0.06000000 -0.06000000 0.00004019 0.00893188 25 25 0.22329688 0.22329688 25 0.22329688
410.04 5 13 38 10 66 -0.07636364 -0.06363636 0.00003138 0.01676281 3 3 0.05028842 0.05028842 9 0.15086527
410.06 5 14 42 12 73 -0.07479452 -0.06712329 0.00001204 0.00382371 7 7 0.02676598 0.02676598 7 0.02676598
410.08 6 12 43 14 75 -0.06533333 -0.07280000 0.00001060 0.01103355 2 2 0.02206709 0.02206709 6 0.06620127
410.10 6 12 42 15 75 -0.06160000 -0.07280000 0.00002011 0.00373333 0 0 0.00000000 0.00000000 2 0.00746667
410.12 8 14 42 15 79 -0.05848101 -0.06202532 0.00000784 0.01121704 4 4 0.04486814 0.04486814 4 0.04486814
410.14 8 14 44 15 81 -0.06049383 -0.06395062 0.00000360 0.00278536 2 2 0.00557071 0.00557071 2 0.00557071
410.16 9 16 44 16 85 -0.05764706 -0.05764706 0.00000949 0.00691657 4 4 0.02766628 0.02766628 4 0.02766628
410.18 6 12 37 14 69 -0.05884058 -0.06695652 0.00000946 0.00938566 -16 16 -0.15017054 0.15017054 16 0.15017054
410.20 6 8 30 9 53 -0.06075472 -0.06603774 0.00000581 0.00212323 -16 16 -0.03397162 0.03397162 16 0.03397162
410.22 5 9 26 8 48 -0.06416667 -0.05833333 0.00002174 0.00842610 -5 5 -0.04213052 0.04213052 7 0.05898272
410.24 6 11 29 10 56 -0.06000000 -0.05500000 0.00003114 0.00533594 8 8 0.04268749 0.04268749 8 0.04268749
410.26 8 12 39 15 74 -0.05297297 -0.06432432 0.00000845 0.01167571 18 18 0.21016273 0.21016273 18 0.21016273
410.28 8 12 39 16 75 -0.05040000 -0.06533333 0.00000281 0.00276375 1 1 0.00276375 0.00276375 1 0.00276375
410.30 9 10 37 17 73 -0.04027397 -0.06712329 0.00000426 0.01028301 -2 2 -0.02056603 0.02056603 6 0.06169808
410.32 9 12 40 18 79 -0.04430380 -0.06556962 0.00000551 0.00431895 6 6 0.02591373 0.02591373 6 0.02591373
410.34 8 13 41 17 79 -0.05139241 -0.06556962 0.00000551 0.00708861 0 0 0.00000000 0.00000000 4 0.02835443
410.36 9 12 40 18 79 -0.04430380 -0.06556962 0.00006812 0.00708861 0 0 0.00000000 0.00000000 4 0.02835443
410.38 5 9 40 17 71 -0.05323944 -0.08478873 0.00002552 0.02119481 -8 8 -0.16955847 0.16955847 8 0.16955847
410.40 7 8 36 15 66 -0.04666667 -0.07636364 0.00000976 0.01068567 -5 5 -0.05342835 0.05342835 9 0.09617103
410.42 5 8 32 15 60 -0.04666667 -0.07933333 0.00001320 0.00296970 -6 6 -0.01781818 0.01781818 6 0.01781818
410.44 6 9 35 13 63 -0.05555556 -0.07333333 0.00000674 0.01072438 3 3 0.03217314 0.03217314 7 0.07507067
410.46 6 8 33 13 60 -0.05133333 -0.07466667 0.00000613 0.00442775 -3 3 -0.01328324 0.01328324 3 0.01328324
410.48 6 9 37 14 66 -0.05515152 -0.07636364 0.00000746 0.00417830 6 6 0.02506982 0.02506982 6 0.02506982
410.50 6 8 37 14 65 -0.05384615 -0.07969231 0.00000232 0.00357547 -1 1 -0.00357547 0.00357547 1 0.00357547
410.52 6 8 41 16 71 -0.05323944 -0.08478873 0.00000884 0.00513241 6 6 0.03079447 0.03079447 6 0.03079447
410.54 5 7 44 17 73 -0.05561644 -0.09397260 0.00000572 0.00948650 2 2 0.01897299 0.01897299 6 0.05691898
410.56 7 9 48 18 82 -0.05463415 -0.08536585 0.00006733 0.00866262 9 9 0.07796360 0.07796360 9 0.07796360
410.58 8 6 44 20 78 -0.03948718 -0.08974359 0.00008974 0.01576690 -4 4 -0.06306761 0.06306761 10 0.15766901
410.60 5 7 48 21 81 -0.05012346 -0.09851852 0.00006353 0.01378876 3 3 0.04136627 0.04136627 9 0.12409880
410.62 1 4 44 18 67 -0.06059701 -0.11910448 0.00000919 0.02309712 -14 14 -0.32335973 0.32335973 14 0.32335973
410.64 4 5 40 17 66 -0.05090909 -0.10181818 0.00004863 0.01981595 -1 1 -0.01981595 0.01981595 9 0.17834355
410.66 2 6 44 18 70 -0.06000000 -0.10800000 0.00005727 0.01099361 4 4 0.04397445 0.04397445 8 0.08794890
410.68 4 4 43 21 72 -0.04277778 -0.10888889 0.00013395 0.01724515 2 2 0.03449029 0.03449029 8 0.13796117
410.70 6 6 41 19 72 -0.04277778 -0.09333333 0.00000233 0.01555556 0 0 0.00000000 0.00000000 8 0.12444444
410.72 7 6 45 20 78 -0.04307692 -0.09333333 0.00000233 0.00029915 6 6 0.00179487 0.00179487 6 0.00179487
410.74 5 8 46 19 78 -0.05384615 -0.09333333 0.00000613 0.01076923 0 0 0.00000000 0.00000000 6 0.06461538
410.76 6 8 46 22 82 -0.04439024 -0.09219512 0.00001289 0.00952417 4 4 0.03809667 0.03809667 4 0.03809667
410.78 7 7 45 19 78 -0.04666667 -0.08974359 0.00000379 0.00334546 -4 4 -0.01338184 0.01338184 6 0.02007277
410.80 7 8 47 22 84 -0.04333333 -0.09000000 0.00000792 0.00334318 6 6 0.02005908 0.02005908 6 0.02005908
410.82 6 6 43 19 74 -0.04540541 -0.09459459 0.00002608 0.00504022 -10 10 -0.05040216 0.05040216 10 0.05040216
410.84 5 7 45 17 74 -0.05675676 -0.09459459 0.00003766 0.01135135 0 0 0.00000000 0.00000000 6 0.06810811
410.86 3 6 40 16 65 -0.05815385 -0.10123077 0.00003962 0.00678164 -9 9 -0.06103478 0.06103478 9 0.06103478
410.88 3 3 36 16 58 -0.04827586 -0.11103448 0.00000347 0.01391716 -7 7 -0.09742013 0.09742013 7 0.09742013
410.90 4 4 38 14 60 -0.05600000 -0.10266667 0.00011428 0.01138783 2 2 0.02277566 0.02277566 6 0.06832697
410.92 7 7 39 16 69 -0.04666667 -0.08318841 0.00010780 0.02159893 9 9 0.19439037 0.19439037 9 0.19439037
410.94 7 9 46 16 78 -0.05743590 -0.08256410 0.00000809 0.01078731 9 9 0.09708580 0.09708580 9 0.09708580
410.96 7 9 45 20 81 -0.04666667 -0.08469136 0.00007236 0.01097732 3 3 0.03293196 0.03293196 5 0.05488660
410.98 5 6 43 20 74 -0.04540541 -0.09837838 0.00000147 0.01374501 -7 7 -0.09621507 0.09621507 7 0.09621507
411.00 5 6 41 19 71 -0.04535211 -0.09661972 0.00000920 0.00175947 -3 3 -0.00527840 0.00527840 3 0.00527840
411.02 5 8 43 17 73 -0.05561644 -0.09013699 0.00002237 0.01214011 2 2 0.02428021 0.02428021 6 0.07284064
411.04 5 9 41 16 71 -0.05718310 -0.08478873 0.00001503 0.00557299 -2 2 -0.01114598 0.01114598 4 0.02229197
411.06 6 9 43 18 76 -0.05157895 -0.08473684 0.00002799 0.00560439 5 5 0.02802196 0.02802196 5 0.02802196
411.08 6 5 41 16 68 -0.04941176 -0.09470588 0.00000506 0.01020188 -8 8 -0.08161507 0.08161507 8 0.08161507
411.10 6 7 36 14 63 -0.05111111 -0.08222222 0.00002523 0.01259879 -5 5 -0.06299396 0.06299396 9 0.11338912
411.12 6 10 39 15 70 -0.05600000 -0.07600000 0.00001698 0.00791311 7 7 0.05539176 0.05539176 7 0.05539176
411.14 8 11 43 16 78 -0.05384615 -0.07179487 0.00001507 0.00472463 8 8 0.03779706 0.03779706 8 0.03779706
411.16 8 8 40 15 71 -0.04929577 -0.07690141 0.00003185 0.00683979 -7 7 -0.04787850 0.04787850 7 0.04787850
411.18 5 7 38 16 66 -0.05090909 -0.08909091 0.00003211 0.01229580 -5 5 -0.06147900 0.06147900 7 0.08607061
411.20 6 7 38 17 68 -0.04529412 -0.08647059 0.00000406 0.00619629 2 2 0.01239258 0.01239258 2 0.01239258
411.22 6 7 42 16 71 -0.05323944 -0.08873239 0.00003823 0.00826098 3 3 0.02478295 0.02478295 5 0.04130492
411.24 5 10 42 15 72 -0.06222222 -0.08166667 0.00001810 0.01142869 1 1 0.01142869 0.01142869 5 0.05714345
411.26 6 9 43 17 75 -0.05413333 -0.08400000 0.00002238 0.00841870 3 3 0.02525611 0.02525611 5 0.04209352
411.28 5 8 42 17 72 -0.05444444 -0.08944444 0.00001105 0.00545333 -3 3 -0.01635998 0.01635998 3 0.01635998
411.30 4 7 42 16 69 -0.05884058 -0.09536232 0.00001229 0.00737206 -3 3 -0.02211617 0.02211617 3 0.02211617
411.32 7 10 44 18 79 -0.05139241 -0.07974684 0.00005280 0.01730083 10 10 0.17300827 0.17300827 10 0.17300827
411.34 5 10 42 16 73 -0.05945205 -0.08246575 0.00002561 0.00850591 -6 6 -0.05103545 0.05103545 6 0.05103545
411.36 5 8 40 16 69 -0.05478261 -0.08724638 0.00001445 0.00668267 -4 4 -0.02673068 0.02673068 4 0.02673068
411.38 6 7 40 17 70 -0.04800000 -0.08800000 0.00000621 0.00682435 1 1 0.00682435 0.00682435 3 0.02047304
411.40 6 7 38 17 68 -0.04529412 -0.08647059 0.00002105 0.00310820 -2 2 -0.00621640 0.00621640 2 0.00621640
411.42 8 9 40 15 72 -0.05055556 -0.07388889 0.00008862 0.01363752 4 4 0.05455007 0.05455007 8 0.10910014
411.44 5 9 43 16 73 -0.05945205 -0.08630137 0.00002086 0.01527146 1 1 0.01527146 0.01527146 7 0.10690020
411.46 7 10 44 18 79 -0.05139241 -0.07974684 0.00003794 0.01038845 6 6 0.06233069 0.06233069 6 0.06233069
411.48 6 6 40 15 67 -0.05223881 -0.08985075 0.00000460 0.01013930 -12 12 -0.12167160 0.12167160 12 0.12167160
411.50 6 7 38 15 66 -0.05090909 -0.08484848 0.00001330 0.00517598 -1 1 -0.00517598 0.00517598 3 0.01552794
411.52 6 8 41 15 70 -0.05600000 -0.08400000 0.00000161 0.00516113 4 4 0.02064453 0.02064453 4 0.02064453
411.54 6 9 43 16 74 -0.05675676 -0.08324324 0.00000161 0.00107022 4 4 0.00428086 0.00428086 4 0.00428086
411.56 6 8 45 19 78 -0.05025641 -0.08974359 0.00004616 0.00919288 4 4 0.03677151 0.03677151 6 0.05515727
411.58 5 6 43 15 69 -0.05884058 -0.09536232 0.00000146 0.01025954 -9 9 -0.09233583 0.09233583 9 0.09233583
411.60 7 7 43 18 75 -0.04666667 -0.08773333 0.00006559 0.01436682 6 6 0.08620093 0.08620093 6 0.08620093
411.62 7 10 47 18 82 -0.05463415 -0.08195122 0.00004824 0.00984447 7 7 0.06891128 0.06891128 7 0.06891128
411.64 5 9 45 15 74 -0.06432432 -0.08702703 0.00001729 0.01093908 -8 8 -0.08751260 0.08751260 8 0.08751260
411.66 6 8 41 16 71 -0.05323944 -0.08478873 0.00013220 0.01130861 -3 3 -0.03392584 0.03392584 7 0.07916028
411.68 3 4 41 16 64 -0.05687500 -0.10937500 0.00008047 0.02485361 -7 7 -0.17397526 0.17397526 7 0.17397526
411.70 6 5 40 16 67 -0.04805970 -0.09402985 0.00003492 0.01769698 3 3 0.05309094 0.05309094 5 0.08848490
411.72 5 6 44 17 72 -0.05444444 -0.09722222 0.00001259 0.00713836 5 5 0.03569180 0.03569180 7 0.04996852
411.74 5 6 45 15 71 -0.06112676 -0.09661972 0.00000010 0.00670942 -1 1 -0.00670942 0.00670942 3 0.02012827
411.76 5 7 48 18 78 -0.05743590 -0.09692308 0.00000844 0.00370331 7 7 0.02592316 0.02592316 7 0.02592316
411.78 5 5 46 17 73 -0.05561644 -0.10164384 0.00002355 0.00505925 -5 5 -0.02529624 0.02529624 5 0.02529624
411.80 5 7 44 20 76 -0.04789474 -0.09578947 0.00001727 0.00969011 3 3 0.02907033 0.02907033 7 0.06783077
411.82 5 7 42 18 72 -0.05055556 -0.09333333 0.00001246 0.00362113 -4 4 -0.01448452 0.01448452 4 0.01448452
411.84 4 8 42 15 69 -0.06289855 -0.09130435 0.00004215 0.01250865 -3 3 -0.03752595 0.03752595 5 0.06254325
411.86 6 8 42 17 73 -0.05178082 -0.08630137 0.00004060 0.01219154 4 4 0.04876617 0.04876617 4 0.04876617
411.88 6 6 40 17 69 -0.04666667 -0.09130435 0.00001470 0.00715433 -4 4 -0.02861730 0.02861730 4 0.02861730
411.90 7 7 41 17 72 -0.04666667 -0.08555556 0.00000395 0.00574879 3 3 0.01724638 0.01724638 3 0.01724638
411.92 7 5 40 16 68 -0.04529412 -0.09058824 0.00002594 0.00521649 -4 4 -0.02086596 0.02086596 4 0.02086596
411.94 5 9 41 16 71 -0.05718310 -0.08478873 0.00002121 0.01322808 3 3 0.03968424 0.03968424 7 0.09259656
411.96 6 7 38 16 67 -0.04805970 -0.08567164 0.00000893 0.00916602 -4 4 -0.03666408 0.03666408 6 0.05499611
411.98 7 4 34 15 60 -0.03733333 -0.08866667 0.00000636 0.01113666 -7 7 -0.07795660 0.07795660 9 0.10022992
412.00 6 7 39 17 69 -0.04666667 -0.08724638 0.00000730 0.00944078 9 9 0.08496702 0.08496702 11 0.10384858
412.02 6 7 41 16 70 -0.05200000 -0.08800000 0.00001699 0.00538632 1 1 0.00538632 0.00538632 3 0.01615895
412.04 5 7 46 17 75 -0.05786667 -0.09520000 0.00000677 0.00928751 5 5 0.04643753 0.04643753 7 0.06501255
412.06 6 8 52 20 86 -0.05534884 -0.09441860 0.00001304 0.00263629 11 11 0.02899923 0.02899923 11 0.02899923
412.08 5 6 49 22 82 -0.04780488 -0.10243902 0.00004279 0.01101083 -4 4 -0.04404333 0.04404333 8 0.08808667
412.10 4 5 46 18 73 -0.05561644 -0.10547945 0.00001528 0.00838240 -9 9 -0.07544162 0.07544162 9 0.07544162
412.12 4 6 44 18 72 -0.05444444 -0.10111111 0.00001063 0.00452283 -1 1 -0.00452283 0.00452283 3 0.01356848
412.14 4 6 46 17 73 -0.05945205 -0.10164384 0.00000104 0.00503587 1 1 0.00503587 0.00503587 3 0.01510760
412.16 5 5 44 18 72 -0.05055556 -0.10111111 0.00003182 0.00891243 -1 1 -0.00891243 0.00891243 5 0.04456217
412.18 4 5 48 22 79 -0.04784810 -0.10810127 0.00001174 0.00749617 7 7 0.05247319 0.05247319 9 0.06746553
412.20 5 6 50 20 81 -0.05358025 -0.10197531 0.00004026 0.00838957 2 2 0.01677914 0.01677914 6 0.05033741
412.22 6 7 45 19 77 -0.04909091 -0.09272727 0.00002276 0.01028009 -4 4 -0.04112037 0.04112037 8 0.08224075
412.24 5 6 46 17 74 -0.05675676 -0.09837838 0.00011202 0.00952367 -3 3 -0.02857100 0.02857100 5 0.04761833
412.26 2 2 33 16 53 -0.04490566 -0.11886792 0.00017171 0.02367002 -21 21 -0.49707048 0.49707048 21 0.49707048
412.28 4 -2 31 17 50 -0.02240000 -0.12880000 0.00019766 0.02459981 -3 3 -0.07379944 0.07379944 9 0.22139833
412.30 5 2 34 17 58 -0.03379310 -0.10620690 0.00021146 0.02530318 8 8 0.20242547 0.20242547 8 0.20242547
412.32 3 3 37 16 59 -0.04983051 -0.11152542 0.00008177 0.01689630 1 1 0.01689630 0.01689630 7 0.11827413
412.34 4 5 39 17 65 -0.04953846 -0.10123077 0.00000635 0.01029880 6 6 0.06179278 0.06179278 6 0.06179278
412.36 2 6 39 19 66 -0.05090909 -0.10606061 0.00001801 0.00502055 1 1 0.00502055 0.00502055 5 0.02510276
412.38 5 3 43 19 70 -0.04400000 -0.10800000 0.00001946 0.00717613 4 4 0.02870450 0.02870450 10 0.07176126
412.40 6 4 45 20 75 -0.04293333 -0.10266667 0.00004543 0.00543895 5 5 0.02719477 0.02719477 5 0.02719477
412.42 2 6 45 18 71 -0.06112676 -0.10845070 0.00003035 0.01909073 -4 4 -0.07636291 0.07636291 8 0.15272582
412.44 3 5 42 15 65 -0.06246154 -0.10553846 0.00001526 0.00320356 -6 6 -0.01922135 0.01922135 8 0.02562847
412.46 4 6 42 17 69 -0.05478261 -0.09942029 0.00002071 0.00981825 4 4 0.03927299 0.03927299 4 0.03927299
412.48 4 5 46 18 73 -0.05561644 -0.10547945 0.00003293 0.00611627 4 4 0.02446507 0.02446507 6 0.03669760
412.50 7 6 45 20 78 -0.04307692 -0.09333333 0.00004032 0.01745760 5 5 0.08728798 0.08728798 7 0.12220317
412.52 6 7 45 19 77 -0.04909091 -0.09272727 0.00000825 0.00604445 -1 1 -0.00604445 0.00604445 3 0.01813334
412.54 5 8 42 17 72 -0.05444444 -0.08944444 0.00001954 0.00627991 -5 5 -0.03139956 0.03139956 7 0.04395939
412.56 7 7 43 19 76 -0.04421053 -0.08842105 0.00001592 0.01028496 4 4 0.04113984 0.04113984 6 0.06170976
412.58 6 8 40 18 72 -0.04666667 -0.08555556 0.00000267 0.00377408 -4 4 -0.01509633 0.01509633 6 0.02264450
412.60 7 7 42 19 75 -0.04293333 -0.08773333 0.00000290 0.00432209 3 3 0.01296628 0.01296628 5 0.02161047
412.62 6 8 40 16 70 -0.05200000 -0.08400000 0.00004717 0.00980521 -5 5 -0.04902607 0.04902607 7 0.06863650
